end_date,3DS,DC,DS,GB,GBA,GC,N64,NeoGeoP,Switch,PS,PS2,PS3,PS4,PS5,PSP,WS,SATURN,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
2018-11-25,8302.0,,,,,,,,113341.0,,,,29283.0,,,,,1819.0,,,,684.0,,,
2018-12-02,8804.0,,,,,,,,107450.0,,,,18801.0,,,,,1730.0,,,,194.0,,,
2018-12-09,12487.0,,,,,,,,278313.0,,,,67911.0,,,,,2130.0,,,,358.0,,,
2018-12-16,17525.0,,,,,,,,285513.0,,,,82546.0,,,,,2583.0,,,,489.0,,,
2018-12-23,25568.0,,,,,,,,300661.0,,,,75178.0,,,,,3595.0,,,,305.0,,,
2018-12-30,11775.0,,,,,,,,186806.0,,,,75683.0,,,,,2658.0,,,,362.0,,,
2019-01-06,28969.0,,,,,,,,225698.0,,,,132566.0,,,,,3577.0,,,,257.0,,,
2019-01-13,5493.0,,,,,,,,83136.0,,,,17188.0,,,,,1701.0,,,,180.0,,,
2019-01-20,4939.0,,,,,,,,71672.0,,,,19365.0,,,,,1853.0,,,,166.0,,,
2019-01-27,4654.0,,,,,,,,51556.0,,,,51704.0,,,,,1787.0,,,,130.0,,,
2019-02-03,4134.0,,,,,,,,66448.0,,,,27832.0,,,,,1231.0,,,,96.0,,,
2019-02-10,3972.0,,,,,,,,61042.0,,,,19981.0,,,,,1504.0,,,,270.0,,,
2019-02-17,3890.0,,,,,,,,64313.0,,,,21571.0,,,,,1475.0,,,,68.0,,,
2019-02-24,3555.0,,,,,,,,49139.0,,,,18372.0,,,,,3554.0,,,,55.0,,,
2019-03-03,6084.0,,,,,,,,66453.0,,,,22402.0,,,,,4733.0,,,,99.0,,,
2019-03-10,4276.0,,,,,,,,67624.0,,,,29949.0,,,,,6403.0,,,,65.0,,,
2019-03-17,4659.0,,,,,,,,55478.0,,,,29948.0,,,,,1706.0,,,,195.0,,,
2019-03-24,6819.0,,,,,,,,56812.0,,,,29746.0,,,,,821.0,,,,96.0,,,
2019-03-31,5056.0,,,,,,,,49852.0,,,,23863.0,,,,,717.0,,,,92.0,,,
2019-04-07,4388.0,,,,,,,,46850.0,,,,13854.0,,,,,482.0,,,,93.0,,,
2019-04-14,3340.0,,,,,,,,54101.0,,,,11793.0,,,,,575.0,,,,66.0,,,
2019-04-21,3232.0,,,,,,,,40338.0,,,,11363.0,,,,,571.0,,,,83.0,,,
2019-04-28,4580.0,,,,,,,,42108.0,,,,14167.0,,,,,536.0,,,,155.0,,,
2019-05-05,5175.0,,,,,,,,41735.0,,,,15001.0,,,,,544.0,,,,191.0,,,
2019-05-12,5175.0,,,,,,,,41735.0,,,,15001.0,,,,,544.0,,,,191.0,,,
2019-05-19,2529.0,,,,,,,,32564.0,,,,9560.0,,,,,290.0,,,,112.0,,,
2019-05-26,2595.0,,,,,,,,25936.0,,,,9642.0,,,,,314.0,,,,92.0,,,
2019-06-02,2255.0,,,,,,,,33154.0,,,,8982.0,,,,,251.0,,,,91.0,,,
2019-06-09,2732.0,,,,,,,,33590.0,,,,30108.0,,,,,157.0,,,,137.0,,,
2019-06-16,2768.0,,,,,,,,34321.0,,,,28762.0,,,,,139.0,,,,341.0,,,
2019-06-23,2362.0,,,,,,,,29058.0,,,,15711.0,,,,,128.0,,,,313.0,,,
2019-06-30,2713.0,,,,,,,,59184.0,,,,18773.0,,,,,115.0,,,,178.0,,,
2019-07-07,2550.0,,,,,,,,75481.0,,,,11303.0,,,,,206.0,,,,121.0,,,
2019-07-14,2361.0,,,,,,,,55823.0,,,,10941.0,,,,,179.0,,,,50.0,,,
2019-07-21,2517.0,,,,,,,,45596.0,,,,13484.0,,,,,315.0,,,,121.0,,,
2019-07-28,2667.0,,,,,,,,42689.0,,,,11182.0,,,,,243.0,,,,51.0,,,
2019-08-04,2610.0,,,,,,,,36613.0,,,,10054.0,,,,,115.0,,,,48.0,,,
2019-08-11,5397.0,,,,,,,,41963.0,,,,15002.0,,,,,81.0,,,,44.0,,,
2019-08-18,5544.0,,,,,,,,50714.0,,,,21391.0,,,,,134.0,,,,42.0,,,
2019-08-25,2227.0,,,,,,,,30072.0,,,,9746.0,,,,,67.0,,,,44.0,,,
2019-09-01,1934.0,,,,,,,,90553.0,,,,10924.0,,,,,50.0,,,,57.0,,,
2019-09-08,1518.0,,,,,,,,77392.0,,,,33728.0,,,,,34.0,,,,65.0,,,
2019-09-15,1849.0,,,,,,,,51619.0,,,,27437.0,,,,,42.0,,,,97.0,,,
2019-09-22,1687.0,,,,,,,,239740.0,,,,24857.0,,,,,28.0,,,,513.0,,,
2019-09-29,2384.0,,,,,,,,196489.0,,,,24658.0,,,,,39.0,,,,158.0,,,
2019-10-06,1303.0,,,,,,,,89137.0,,,,12388.0,,,,,32.0,,,,126.0,,,
2019-10-13,1041.0,,,,,,,,56680.0,,,,7849.0,,,,,26.0,,,,78.0,,,
2019-10-20,1110.0,,,,,,,,54067.0,,,,7362.0,,,,,27.0,,,,142.0,,,
2019-10-27,1241.0,,,,,,,,69438.0,,,,7422.0,,,,,23.0,,,,81.0,,,
2019-11-03,1070.0,,,,,,,,119397.0,,,,8338.0,,,,,41.0,,,,75.0,,,
2019-11-10,1774.0,,,,,,,,88772.0,,,,15810.0,,,,,22.0,,,,64.0,,,
2019-11-17,1262.0,,,,,,,,180136.0,,,,8094.0,,,,,20.0,,,,80.0,,,
2019-11-24,1073.0,,,,,,,,179992.0,,,,7073.0,,,,,23.0,,,,110.0,,,
2019-12-01,1580.0,,,,,,,,186763.0,,,,8626.0,,,,,26.0,,,,891.0,,,
2019-12-08,4074.0,,,,,,,,188501.0,,,,41401.0,,,,,45.0,,,,400.0,,,
2019-12-15,3694.0,,,,,,,,236625.0,,,,11216.0,,,,,51.0,,,,522.0,,,
2019-12-22,3316.0,,,,,,,,291485.0,,,,107313.0,,,,,38.0,,,,226.0,,,
2019-12-29,3045.0,,,,,,,,234268.0,,,,81349.0,,,,,53.0,,,,297.0,,,
2020-01-05,2486.0,,,,,,,,200564.0,,,,32801.0,,,,,,,,,122.0,,,
2020-01-12,2486.0,,,,,,,,200564.0,,,,32801.0,,,,,,,,,122.0,,,
2020-01-19,766.0,,,,,,,,96458.0,,,,6325.0,,,,,,,,,74.0,,,
2020-01-26,718.0,,,,,,,,67987.0,,,,6330.0,,,,,,,,,58.0,,,
2020-02-02,599.0,,,,,,,,75922.0,,,,6282.0,,,,,,,,,38.0,,,
2020-02-09,580.0,,,,,,,,100961.0,,,,7007.0,,,,,,,,,66.0,,,
2020-02-16,757.0,,,,,,,,80312.0,,,,7832.0,,,,,,,,,41.0,,,
2020-02-23,1025.0,,,,,,,,41490.0,,,,6215.0,,,,,,,,,42.0,,,
2020-03-01,1131.0,,,,,,,,53098.0,,,,9583.0,,,,,,,,,72.0,,,
2020-03-08,1297.0,,,,,,,,50585.0,,,,13771.0,,,,,,,,,89.0,,,
2020-03-15,1362.0,,,,,,,,57274.0,,,,14925.0,,,,,,,,,58.0,,,
2020-03-22,1022.0,,,,,,,,392576.0,,,,15393.0,,,,,,,,,311.0,,,
2020-03-29,940.0,,,,,,,,282561.0,,,,10820.0,,,,,,,,,310.0,,,
2020-04-05,1230.0,,,,,,,,154640.0,,,,19535.0,,,,,,,,,51.0,,,
2020-04-12,1614.0,,,,,,,,25313.0,,,,79059.0,,,,,,,,,34.0,,,
2020-04-19,1571.0,,,,,,,,27874.0,,,,34500.0,,,,,,,,,53.0,,,
2020-04-26,1784.0,,,,,,,,107104.0,,,,33056.0,,,,,,,,,242.0,,,
2020-05-03,1711.0,,,,,,,,78731.0,,,,16239.0,,,,,,,,,125.0,,,
2020-05-10,1711.0,,,,,,,,78731.0,,,,16239.0,,,,,,,,,125.0,,,
2020-05-17,1028.0,,,,,,,,38380.0,,,,6241.0,,,,,,,,,32.0,,,
2020-05-24,2084.0,,,,,,,,52557.0,,,,3771.0,,,,,,,,,223.0,,,
2020-05-31,1157.0,,,,,,,,107593.0,,,,5867.0,,,,,,,,,185.0,,,
2020-06-07,1180.0,,,,,,,,68192.0,,,,21291.0,,,,,,,,,37.0,,,
2020-06-14,1004.0,,,,,,,,55187.0,,,,9283.0,,,,,,,,,104.0,,,
2020-06-21,1152.0,,,,,,,,78428.0,,,,12844.0,,,,,,,,,32.0,,,
2020-06-28,944.0,,,,,,,,93799.0,,,,7801.0,,,,,,,,,40.0,,,
2020-07-05,933.0,,,,,,,,52250.0,,,,4558.0,,,,,,,,,44.0,,,
2020-07-12,801.0,,,,,,,,96879.0,,,,3425.0,,,,,,,,,35.0,,,
2020-07-19,903.0,,,,,,,,113197.0,,,,4523.0,,,,,,,,,31.0,,,
2020-07-26,1042.0,,,,,,,,125231.0,,,,1434.0,,,,,,,,,40.0,,,
2020-08-02,776.0,,,,,,,,86605.0,,,,4025.0,,,,,,,,,41.0,,,
2020-08-09,1003.0,,,,,,,,161018.0,,,,4261.0,,,,,,,,,47.0,,,
2020-08-16,1003.0,,,,,,,,161018.0,,,,4261.0,,,,,,,,,47.0,,,
2020-08-23,1171.0,,,,,,,,70129.0,,,,883.0,,,,,,,,,24.0,,,
2020-08-30,1011.0,,,,,,,,78773.0,,,,1926.0,,,,,,,,,28.0,,,
2020-09-06,923.0,,,,,,,,77611.0,,,,1816.0,,,,,,,,,29.0,,,
2020-09-13,849.0,,,,,,,,83920.0,,,,2161.0,,,,,,,,,35.0,,,
2020-09-20,5272.0,,,,,,,,110029.0,,,,1801.0,,,,,,,,,31.0,,,
2020-09-27,3828.0,,,,,,,,70542.0,,,,2954.0,,,,,,,,,29.0,,,
2020-10-04,1568.0,,,,,,,,91093.0,,,,6539.0,,,,,,,,,25.0,,,
2020-10-11,947.0,,,,,,,,108575.0,,,,4533.0,,,,,,,,,30.0,,,
2020-10-18,856.0,,,,,,,,95852.0,,,,3517.0,,,,,,,,,58.0,,,
2020-10-25,856.0,,,,,,,,64768.0,,,,3137.0,,,,,,,,,47.0,,,
2020-11-01,1467.0,,,,,,,,86985.0,,,,3150.0,,,,,,,,,36.0,,,
2020-11-08,561.0,,,,,,,,139200.0,,,,3275.0,,,,,,,,,29.0,,,
2020-11-15,497.0,,,,,,,,116267.0,,,,2974.0,118085.0,,,,,,,,25.0,20534.0,,
2020-11-22,588.0,,,,,,,,179143.0,,,,2767.0,42891.0,,,,,,,,29.0,3684.0,,
2020-11-29,520.0,,,,,,,,145178.0,,,,3644.0,40459.0,,,,,,,,32.0,3593.0,,
2020-12-06,490.0,,,,,,,,204622.0,,,,3055.0,11893.0,,,,,,,,28.0,1622.0,,
2020-12-13,553.0,,,,,,,,229698.0,,,,9154.0,11056.0,,,,,,,,38.0,1411.0,,
2020-12-20,583.0,,,,,,,,263304.0,,,,10343.0,17578.0,,,,,,,,33.0,375.0,,
2020-12-27,419.0,,,,,,,,278173.0,,,,12718.0,13188.0,,,,,,,,27.0,205.0,,
2021-01-03,963.0,,,,,,,,312121.0,,,,17876.0,10632.0,,,,,,,,,134.0,,
2021-01-10,551.0,,,,,,,,167596.0,,,,6820.0,11164.0,,,,,,,,,109.0,,
2021-01-17,546.0,,,,,,,,170691.0,,,,3422.0,7328.0,,,,,,,,,160.0,,
2021-01-24,439.0,,,,,,,,110811.0,,,,3263.0,17348.0,,,,,,,,,424.0,,
2021-01-31,588.0,,,,,,,,114170.0,,,,3873.0,25948.0,,,,,,,,,1099.0,,
2021-02-07,824.0,,,,,,,,88485.0,,,,3229.0,13524.0,,,,,,,,,314.0,,
2021-02-14,797.0,,,,,,,,109615.0,,,,4407.0,22890.0,,,,,,,,,136.0,,
2021-02-21,827.0,,,,,,,,74298.0,,,,2949.0,25037.0,,,,,,,,,230.0,,
2021-02-28,673.0,,,,,,,,78049.0,,,,3217.0,33838.0,,,,,,,,,1487.0,,
2021-03-07,790.0,,,,,,,,89927.0,,,,3145.0,22549.0,,,,,,,,,566.0,,
2021-03-14,872.0,,,,,,,,72610.0,,,,2921.0,37851.0,,,,,,,,,718.0,,
2021-03-21,814.0,,,,,,,,89104.0,,,,2578.0,34657.0,,,,,,,,,1929.0,,
2021-03-28,933.0,,,,,,,,267497.0,,,,2189.0,62295.0,,,,,,,,,1279.0,,
2021-04-04,752.0,,,,,,,,135076.0,,,,1591.0,20755.0,,,,,,,,,159.0,,
2021-04-11,622.0,,,,,,,,96259.0,,,,1430.0,15560.0,,,,,,,,,571.0,,
2021-04-18,498.0,,,,,,,,94057.0,,,,1660.0,22095.0,,,,,,,,,545.0,,
2021-04-25,564.0,,,,,,,,105833.0,,,,818.0,20157.0,,,,,,,,,106.0,,
2021-05-02,513.0,,,,,,,,118014.0,,,,1292.0,26820.0,,,,,,,,,603.0,,
2021-05-09,513.0,,,,,,,,118014.0,,,,1292.0,26820.0,,,,,,,,,603.0,,
2021-05-16,495.0,,,,,,,,95411.0,,,,1226.0,14044.0,,,,,,,,,1183.0,,
2021-05-23,376.0,,,,,,,,99118.0,,,,1298.0,16264.0,,,,,,,,,1176.0,,
2021-05-30,425.0,,,,,,,,71148.0,,,,2562.0,39324.0,,,,,,,,,547.0,,
2021-06-06,341.0,,,,,,,,97208.0,,,,2725.0,18330.0,,,,,,,,,630.0,,
2021-06-13,395.0,,,,,,,,78317.0,,,,1185.0,19419.0,,,,,,,,,2694.0,,
2021-06-20,481.0,,,,,,,,75077.0,,,,667.0,15346.0,,,,,,,,,3684.0,,
2021-06-27,519.0,,,,,,,,72951.0,,,,2548.0,23438.0,,,,,,,,,4113.0,,
2021-07-04,732.0,,,,,,,,84494.0,,,,1159.0,16354.0,,,,,,,,,3470.0,,
2021-07-11,628.0,,,,,,,,69283.0,,,,678.0,14404.0,,,,,,,,,1066.0,,
2021-07-18,584.0,,,,,,,,64107.0,,,,295.0,10107.0,,,,,,,,,1874.0,,
2021-07-25,491.0,,,,,,,,69738.0,,,,1685.0,18114.0,,,,,,,,,4684.0,,
2021-08-01,358.0,,,,,,,,62865.0,,,,1209.0,22641.0,,,,,,,,,1802.0,,
2021-08-08,323.0,,,,,,,,72773.0,,,,1435.0,13530.0,,,,,,,,,1069.0,,
2021-08-15,539.0,,,,,,,,89732.0,,,,1170.0,9056.0,,,,,,,,,1256.0,,
2021-08-22,522.0,,,,,,,,72527.0,,,,943.0,12638.0,,,,,,,,,5782.0,,
2021-08-29,509.0,,,,,,,,63254.0,,,,2067.0,20154.0,,,,,,,,,5669.0,,
2021-09-05,746.0,,,,,,,,60942.0,,,,1431.0,17075.0,,,,,,,,,2605.0,,
2021-09-12,789.0,,,,,,,,67114.0,,,,1763.0,16975.0,,,,,,,,,2089.0,,
2021-09-19,643.0,,,,,,,,40068.0,,,,747.0,16084.0,,,,,,,,,4376.0,,
2021-09-26,588.0,,,,,,,,46297.0,,,,1641.0,26481.0,,,,,,,,,2643.0,,
2021-10-03,474.0,,,,,,,,40463.0,,,,933.0,12822.0,,,,,,,,,4135.0,,
2021-10-10,405.0,,,,,,,,179851.0,,,,961.0,15885.0,,,,,,,,,3447.0,,
2021-10-17,373.0,,,,,,,,72944.0,,,,613.0,18709.0,,,,,,,,,4187.0,,
2021-10-24,449.0,,,,,,,,108122.0,,,,462.0,14280.0,,,,,,,,,3889.0,,
2021-10-31,366.0,,,,,,,,74803.0,,,,1975.0,24016.0,,,,,,,,,2862.0,,
2021-11-07,433.0,,,,,,,,90517.0,,,,709.0,10120.0,,,,,,,,,2593.0,,
2021-11-14,417.0,,,,,,,,87267.0,,,,1399.0,4910.0,,,,,,,,,2593.0,,
2021-11-21,365.0,,,,,,,,167778.0,,,,188.0,4307.0,,,,,,,,,3422.0,,
2021-11-28,477.0,,,,,,,,122573.0,,,,84.0,8987.0,,,,,,,,,633.0,,
2021-12-05,423.0,,,,,,,,202937.0,,,,116.0,1919.0,,,,,,,,,558.0,,
2021-12-12,391.0,,,,,,,,192335.0,,,,103.0,1133.0,,,,,,,,,805.0,,
2021-12-19,302.0,,,,,,,,176832.0,,,,61.0,8664.0,,,,,,,,,2889.0,,
2021-12-26,101.0,,,,,,,,198054.0,,,,44.0,25387.0,,,,,,,,,1636.0,,
2022-01-02,569.0,,,,,,,,195926.0,,,,24.0,46677.0,,,,,,,,,523.0,,
2022-01-09,609.0,,,,,,,,148691.0,,,,15.0,10677.0,,,,,,,,,263.0,,
2022-01-16,489.0,,,,,,,,94523.0,,,,17.0,14453.0,,,,,,,,,2267.0,,
2022-01-23,325.0,,,,,,,,77219.0,,,,14.0,18857.0,,,,,,,,,2627.0,,
2022-01-30,267.0,,,,,,,,99078.0,,,,11.0,23339.0,,,,,,,,,1696.0,,
2022-02-06,264.0,,,,,,,,92452.0,,,,8.0,16888.0,,,,,,,,,5990.0,,
2022-02-13,360.0,,,,,,,,118065.0,,,,4.0,6418.0,,,,,,,,,5955.0,,
2022-02-20,364.0,,,,,,,,96929.0,,,,11.0,25434.0,,,,,,,,,4799.0,,
2022-02-27,511.0,,,,,,,,70232.0,,,,17.0,17032.0,,,,,,,,,4285.0,,
2022-03-06,511.0,,,,,,,,96952.0,,,,11.0,25679.0,,,,,,,,,1321.0,,
2022-03-13,461.0,,,,,,,,98246.0,,,,16.0,16286.0,,,,,,,,,1962.0,,
2022-03-20,287.0,,,,,,,,85497.0,,,,10.0,16968.0,,,,,,,,,3554.0,,
2022-03-27,280.0,,,,,,,,83800.0,,,,13.0,35474.0,,,,,,,,,390.0,,
2022-04-03,305.0,,,,,,,,67164.0,,,,12.0,30666.0,,,,,,,,,4409.0,,
2022-04-10,194.0,,,,,,,,61162.0,,,,14.0,11224.0,,,,,,,,,4068.0,,
2022-04-17,224.0,,,,,,,,60289.0,,,,15.0,11259.0,,,,,,,,,5742.0,,
2022-04-24,205.0,,,,,,,,57490.0,,,,12.0,17681.0,,,,,,,,,6025.0,,
2022-05-01,226.0,,,,,,,,88296.0,,,,40.0,24899.0,,,,,,,,,7059.0,,
2022-05-08,226.0,,,,,,,,88296.0,,,,40.0,24899.0,,,,,,,,,7059.0,,
2022-05-15,235.0,,,,,,,,65322.0,,,,22.0,2693.0,,,,,,,,,6225.0,,
2022-05-22,256.0,,,,,,,,64839.0,,,,20.0,14277.0,,,,,,,,,7131.0,,
