end_date,3DS,DC,DS,GBA,GC,NeoGeoP,Switch,PS2,PS3,PS4,PS5,PSP,WS,Vita,Wii,WiiU,XB360,XBOne,XSX,Xbox,PKS
2004-12-26,,,1056428.0,13748640.0,3596709.0,,,15849254.0,,,,349283.0,,,,,,,,459740.0,
2005-01-02,,,1269845.0,13847117.0,3639858.0,,,16020159.0,,,,451137.0,,,,,,,,460618.0,
2005-01-09,,,1401962.0,13912058.0,3666631.0,,,16140664.0,,,,506495.0,,,,,,,,461456.0,
2005-01-16,,,1460950.0,13940083.0,3673748.0,,,16214970.0,,,,563878.0,,,,,,,,461910.0,
2005-01-23,,,1508241.0,13960015.0,3677872.0,,,16267200.0,,,,630479.0,,,,,,,,462315.0,
2005-01-30,,,1550496.0,13983334.0,3687597.0,,,16321029.0,,,,701679.0,,,,,,,,462822.0,
2005-02-06,,,1585947.0,14004690.0,3692806.0,,,16370641.0,,,,753562.0,,,,,,,,463130.0,
2005-02-13,,,1616738.0,14025741.0,3696240.0,,,16419669.0,,,,806206.0,,,,,,,,463459.0,
2005-02-20,,,1642295.0,14042748.0,3699882.0,,,16463999.0,,,,848283.0,,,,,,,,463757.0,
2005-02-27,,,1672472.0,14062078.0,3703855.0,,,16513964.0,,,,897166.0,,,,,,,,464043.0,
2005-03-06,,,1700752.0,14076789.0,3707974.0,,,16557037.0,,,,952180.0,,,,,,,,464301.0,
2005-03-13,,,1726027.0,14090421.0,3711784.0,,,16593321.0,,,,1002826.0,,,,,,,,464530.0,
2005-03-20,,,1748799.0,14103143.0,3715081.0,,,16630579.0,,,,1048212.0,,,,,,,,464921.0,
2005-03-27,,,1809306.0,14124261.0,3719754.0,,,16682190.0,,,,1099768.0,,,,,,,,465356.0,
2005-04-03,,,1853112.0,14142385.0,3723800.0,,,16727394.0,,,,1143385.0,,,,,,,,465711.0,
2005-04-10,,,1879864.0,14155227.0,3726943.0,,,16765435.0,,,,1180022.0,,,,,,,,466068.0,
2005-04-17,,,1902542.0,14167411.0,3730198.0,,,16800121.0,,,,1210332.0,,,,,,,,466387.0,
2005-04-24,,,1975309.0,14176543.0,3737463.0,,,16828027.0,,,,1241486.0,,,,,,,,466680.0,
2005-05-01,,,2037178.0,14192008.0,3743081.0,,,16870874.0,,,,1280010.0,,,,,,,,467012.0,
2005-05-08,,,2099047.0,14207473.0,3748699.0,,,16913721.0,,,,1318534.0,,,,,,,,467344.0,
2005-05-15,,,2124348.0,14216404.0,3751707.0,,,16944545.0,,,,1343648.0,,,,,,,,467638.0,
2005-05-22,,,2152727.0,14225146.0,3754570.0,,,16971840.0,,,,1369036.0,,,,,,,,467886.0,
2005-05-29,,,2196572.0,14237093.0,3757614.0,,,17006367.0,,,,1390268.0,,,,,,,,468090.0,
2005-06-05,,,2231591.0,14246161.0,3760089.0,,,17032950.0,,,,1412500.0,,,,,,,,468261.0,
2005-06-12,,,2263506.0,14257027.0,3762623.0,,,17057951.0,,,,1434654.0,,,,,,,,468431.0,
2005-06-19,,,2295712.0,14265213.0,3764900.0,,,17084202.0,,,,1455642.0,,,,,,,,468650.0,
2005-06-26,,,2332197.0,14279258.0,3767184.0,,,17110561.0,,,,1477539.0,,,,,,,,468851.0,
2005-07-03,,,2370339.0,14292676.0,3769628.0,,,17138895.0,,,,1500598.0,,,,,,,,469088.0,
2005-07-10,,,2412920.0,14304577.0,3771895.0,,,17168316.0,,,,1520928.0,,,,,,,,469292.0,
2005-07-17,,,2452592.0,14316830.0,3774810.0,,,17198882.0,,,,1542482.0,,,,,,,,469454.0,
2005-07-24,,,2497604.0,14331955.0,3778056.0,,,17228847.0,,,,1562591.0,,,,,,,,469667.0,
2005-07-31,,,2541876.0,14348023.0,3781415.0,,,17262445.0,,,,1584205.0,,,,,,,,469910.0,
2005-08-07,,,2594399.0,14366094.0,3785335.0,,,17296931.0,,,,1605219.0,,,,,,,,470095.0,
2005-08-14,,,2682164.0,14382843.0,3790211.0,,,17333495.0,,,,1629387.0,,,,,,,,470287.0,
2005-08-21,,,2769929.0,14399592.0,3795087.0,,,17370059.0,,,,1653555.0,,,,,,,,470479.0,
2005-08-28,,,2834964.0,14411545.0,3797848.0,,,17400322.0,,,,1676543.0,,,,,,,,470624.0,
2005-09-04,,,2889998.0,14421665.0,3800192.0,,,17426786.0,,,,1700211.0,,,,,,,,470775.0,
2005-09-11,,,2952639.0,14431901.0,3802393.0,,,17455605.0,,,,1724161.0,,,,,,,,470912.0,
2005-09-18,,,3015411.0,14447007.0,3804469.0,,,17478779.0,,,,1779989.0,,,,,,,,471040.0,
2005-09-25,,,3080066.0,14461977.0,3807248.0,,,17506807.0,,,,1821816.0,,,,,,,,471200.0,
2005-10-02,,,3121478.0,14473080.0,3808794.0,,,17530700.0,,,,1860855.0,,,,,,,,471317.0,
2005-10-09,,,3168087.0,14482707.0,3810782.0,,,17554295.0,,,,1890803.0,,,,,,,,471489.0,
2005-10-16,,,3216811.0,14493535.0,3812955.0,,,17578091.0,,,,1918075.0,,,,,,,,471598.0,
2005-10-23,,,3265159.0,14501023.0,3815085.0,,,17599473.0,,,,1946178.0,,,,,,,,471746.0,
2005-10-30,,,3311405.0,14508040.0,3819509.0,,,17620927.0,,,,1975045.0,,,,,,,,471911.0,
2005-11-06,,,3365353.0,14514802.0,3824375.0,,,17644526.0,,,,2003976.0,,,,,,,,472037.0,
2005-11-13,,,3421451.0,14521372.0,3829962.0,,,17666024.0,,,,2032983.0,,,,,,,,472149.0,
2005-11-20,,,3488683.0,14527103.0,3834541.0,,,17687270.0,,,,2088119.0,,,,,,,,472320.0,
2005-11-27,,,3651081.0,14534326.0,3841151.0,,,17726629.0,,,,2141890.0,,,,,,,,472444.0,
2005-12-04,,,3806575.0,14544405.0,3850225.0,,,17762171.0,,,,2220525.0,,,,,,,,472550.0,
2005-12-11,,,4102276.0,14557467.0,3863442.0,,,17809646.0,,,,2313360.0,,,,,62135.0,,,,
2005-12-18,,,4484052.0,14582201.0,3880202.0,,,17867713.0,,,,2415915.0,,,,,74455.0,,,,
2005-12-25,,,4995523.0,14610355.0,3901603.0,,,17951527.0,,,,2543288.0,,,,,84490.0,,,,
2006-01-01,,,5506994.0,14638509.0,3923004.0,,,18035341.0,,,,2670661.0,,,,,94525.0,,,,
