"begin_date","end_date","hw","units"
"2015-06-29","2015-07-05","PS3",2765
"2015-06-29","2015-07-05","PS4",15182
"2015-06-29","2015-07-05","XBOne",166
"2015-07-06","2015-07-12","3DS",28043
"2015-07-06","2015-07-12","Vita",13614
"2015-07-06","2015-07-12","WiiU",10981
"2015-07-06","2015-07-12","PS3",2589
"2015-07-06","2015-07-12","PS4",12906
"2015-07-06","2015-07-12","XBOne",129
"2015-07-13","2015-07-19","3DS",27255
"2015-07-13","2015-07-19","Vita",12601
"2015-07-13","2015-07-19","WiiU",12204
"2015-07-13","2015-07-19","PS3",2513
"2015-07-13","2015-07-19","PS4",22380
"2015-07-13","2015-07-19","XBOne",183
"2015-07-20","2015-07-26","3DS",26208
"2015-07-20","2015-07-26","Vita",12737
"2015-07-20","2015-07-26","WiiU",11421
"2015-07-20","2015-07-26","PS3",2379
"2015-07-20","2015-07-26","PS4",15256
"2015-07-20","2015-07-26","XBOne",133
"2015-07-27","2015-08-02","3DS",51171
"2015-07-27","2015-08-02","Vita",12847
"2015-07-27","2015-08-02","WiiU",12589
"2015-07-27","2015-08-02","PS3",2120
"2015-07-27","2015-08-02","PS4",13192
"2015-07-27","2015-08-02","XBOne",120
"2015-08-03","2015-08-09","3DS",36006
"2015-08-03","2015-08-09","Vita",11564
"2015-08-03","2015-08-09","WiiU",14214
"2015-08-03","2015-08-09","PS3",2205
"2015-08-03","2015-08-09","PS4",13104
"2015-08-03","2015-08-09","XBOne",337
"2015-08-10","2015-08-16","3DS",45045
"2015-08-10","2015-08-16","Vita",16323
"2015-08-10","2015-08-16","WiiU",19259
"2015-08-10","2015-08-16","PS3",3040
"2015-08-10","2015-08-16","PS4",17420
"2015-08-10","2015-08-16","XBOne",208
"2015-08-17","2015-08-23","3DS",29023
"2015-08-17","2015-08-23","Vita",10934
"2015-08-17","2015-08-23","WiiU",11632
"2015-08-17","2015-08-23","PS3",2190
"2015-08-17","2015-08-23","PS4",13525
"2015-08-17","2015-08-23","XBOne",140
"2015-08-24","2015-08-30","3DS",47397
"2015-08-24","2015-08-30","Vita",11461
"2015-08-24","2015-08-30","WiiU",11499
"2015-08-24","2015-08-30","PS3",2308
"2015-08-24","2015-08-30","PS4",17321
"2015-08-24","2015-08-30","XBOne",231
"2015-08-31","2015-09-06","3DS",30022
"2015-08-31","2015-09-06","Vita",10403
"2015-08-31","2015-09-06","WiiU",10197
"2015-08-31","2015-09-06","PS3",2360
"2015-08-31","2015-09-06","PS4",54720
"2015-08-31","2015-09-06","XBOne",120
"2015-09-07","2015-09-13","3DS",24724
"2015-09-07","2015-09-13","Vita",8940
"2015-09-07","2015-09-13","WiiU",20564
"2015-09-07","2015-09-13","PS3",2083
"2015-09-07","2015-09-13","PS4",18354
"2015-09-07","2015-09-13","XBOne",115
"2015-09-14","2015-09-20","3DS",28010
"2015-09-14","2015-09-20","Vita",18347
"2015-09-14","2015-09-20","WiiU",18614
"2015-09-14","2015-09-20","PS3",1866
"2015-09-14","2015-09-20","PS4",10558
"2015-09-14","2015-09-20","XBOne",242
"2015-09-21","2015-09-27","3DS",27914
"2015-09-21","2015-09-27","Vita",17996
"2015-09-21","2015-09-27","WiiU",18133
"2015-09-21","2015-09-27","PS3",2355
"2015-09-21","2015-09-27","PS4",6793
"2015-09-21","2015-09-27","XBOne",173
"2015-09-28","2015-10-04","3DS",22578
"2015-09-28","2015-10-04","Vita",16125
"2015-09-28","2015-10-04","WiiU",11996
"2015-09-28","2015-10-04","PS3",1881
"2015-09-28","2015-10-04","PS4",43372
"2015-09-28","2015-10-04","XBOne",218
"2015-10-05","2015-10-11","3DS",22024
"2015-10-05","2015-10-11","Vita",13850
"2015-10-05","2015-10-11","WiiU",10895
"2015-10-05","2015-10-11","PS3",1621
"2015-10-05","2015-10-11","PS4",28597
"2015-10-05","2015-10-11","XBOne",202
"2015-10-12","2015-10-18","3DS",23002
"2015-10-12","2015-10-18","Vita",14624
"2015-10-12","2015-10-18","WiiU",10882
"2015-10-12","2015-10-18","PS3",1640
"2015-10-12","2015-10-18","PS4",25350
"2015-10-12","2015-10-18","XBOne",356
"2015-10-19","2015-10-25","3DS",19394
"2015-10-19","2015-10-25","Vita",13516
"2015-10-19","2015-10-25","WiiU",9349
"2015-10-19","2015-10-25","PS3",1433
"2015-10-19","2015-10-25","PS4",21562
"2015-10-19","2015-10-25","XBOne",813
"2015-10-26","2015-11-01","3DS",18567
"2015-10-26","2015-11-01","Vita",14808
"2015-10-26","2015-11-01","WiiU",8139
"2015-10-26","2015-11-01","PS3",1476
"2015-10-26","2015-11-01","PS4",20850
"2015-10-26","2015-11-01","XBOne",405
"2015-11-02","2015-11-08","3DS",27522
"2015-11-02","2015-11-08","Vita",13824
"2015-11-02","2015-11-08","WiiU",9268
"2015-11-02","2015-11-08","PS3",1427
"2015-11-02","2015-11-08","PS4",32593
"2015-11-02","2015-11-08","XBOne",552
"2015-11-09","2015-11-15","3DS",25682
"2015-11-09","2015-11-15","Vita",12852
"2015-11-09","2015-11-15","WiiU",14861
"2015-11-09","2015-11-15","PS3",1523
"2015-11-09","2015-11-15","PS4",27150
"2015-11-09","2015-11-15","XBOne",445
"2015-11-16","2015-11-22","3DS",33203
"2015-11-16","2015-11-22","Vita",12236
"2015-11-16","2015-11-22","WiiU",13808
"2015-11-16","2015-11-22","PS3",1241
"2015-11-16","2015-11-22","PS4",26472
"2015-11-16","2015-11-22","XBOne",550
"2015-11-23","2015-11-29","3DS",133628
"2015-11-23","2015-11-29","Vita",14279
"2015-11-23","2015-11-29","WiiU",19120
"2015-11-23","2015-11-29","PS3",1367
"2015-11-23","2015-11-29","PS4",24516
"2015-11-23","2015-11-29","XBOne",536
"2015-11-30","2015-12-06","3DS",89376
"2015-11-30","2015-12-06","Vita",20301
"2015-11-30","2015-12-06","WiiU",24527
"2015-11-30","2015-12-06","PS3",1545
"2015-11-30","2015-12-06","PS4",34366
"2015-11-30","2015-12-06","XBOne",226
"2015-12-07","2015-12-13","3DS",106108
"2015-12-07","2015-12-13","Vita",31031
"2015-12-07","2015-12-13","WiiU",47259
"2015-12-07","2015-12-13","PS3",1903
"2015-12-07","2015-12-13","PS4",40289
"2015-12-07","2015-12-13","XBOne",234
"2015-12-14","2015-12-20","WiiU",38314
"2015-12-14","2015-12-20","PS4",60330
"2015-12-14","2015-12-20","Vita",54223
"2015-12-14","2015-12-20","3DS",144115
"2015-12-14","2015-12-20","XBOne",350
"2015-12-21","2015-12-27","WiiU",43950
"2015-12-21","2015-12-27","PS4",70596
"2015-12-21","2015-12-27","Vita",74330
"2015-12-21","2015-12-27","3DS",154818
"2015-12-21","2015-12-27","XBOne",400
"2015-12-28","2016-01-03","3DS",122844
"2015-12-28","2016-01-03","Vita",78611
"2015-12-28","2016-01-03","WiiU",55798
"2015-12-28","2016-01-03","PS4",70596
"2015-12-28","2016-01-03","XBOne",379
"2016-01-04","2016-01-10","3DS",51144
"2016-01-04","2016-01-10","Vita",32457
"2016-01-04","2016-01-10","WiiU",25995
"2016-01-04","2016-01-10","PS4",38286
"2016-01-04","2016-01-10","XBOne",145
"2016-01-11","2016-01-17","3DS",31352
"2016-01-11","2016-01-17","Vita",19812
"2016-01-11","2016-01-17","WiiU",14533
"2016-01-11","2016-01-17","PS4",26658
"2016-01-11","2016-01-17","XBOne",136
"2016-01-18","2016-01-24","3DS",29966
"2016-01-18","2016-01-24","Vita",15462
"2016-01-18","2016-01-24","WiiU",9086
"2016-01-18","2016-01-24","PS4",24825
"2016-01-18","2016-01-24","XBOne",115
"2016-01-25","2016-01-31","3DS",24897
"2016-01-25","2016-01-31","Vita",43530
"2016-01-25","2016-01-31","WiiU",7369
"2016-01-25","2016-01-31","PS4",32819
"2016-01-25","2016-01-31","XBOne",112
"2016-02-01","2016-02-07","3DS",19755
"2016-02-01","2016-02-07","Vita",24779
"2016-02-01","2016-02-07","WiiU",3351
"2016-02-01","2016-02-07","PS4",32181
"2016-02-01","2016-02-07","XBOne",367
"2016-02-08","2016-02-14","3DS",21143
"2016-02-08","2016-02-14","Vita",17474
"2016-02-08","2016-02-14","WiiU",3155
"2016-02-08","2016-02-14","PS4",25015
"2016-02-08","2016-02-14","XBOne",126
"2016-02-15","2016-02-21","3DS",18616
"2016-02-15","2016-02-21","Vita",22175
"2016-02-15","2016-02-21","WiiU",4186
"2016-02-15","2016-02-21","PS4",27130
"2016-02-15","2016-02-21","XBOne",93
"2016-02-22","2016-02-28","3DS",20012
"2016-02-22","2016-02-28","Vita",18643
"2016-02-22","2016-02-28","WiiU",4013
"2016-02-22","2016-02-28","PS4",25541
"2016-02-22","2016-02-28","XBOne",73
"2016-02-29","2016-03-06","3DS",21259
"2016-02-29","2016-03-06","Vita",29269
"2016-02-29","2016-03-06","WiiU",5991
"2016-02-29","2016-03-06","PS4",27318
"2016-02-29","2016-03-06","XBOne",205
"2016-03-07","2016-03-13","3DS",20522
"2016-03-07","2016-03-13","Vita",19762
"2016-03-07","2016-03-13","WiiU",3836
"2016-03-07","2016-03-13","PS4",27638
"2016-03-07","2016-03-13","XBOne",131
"2016-03-14","2016-03-20","3DS",20349
"2016-03-14","2016-03-20","Vita",19580
"2016-03-14","2016-03-20","WiiU",9644
"2016-03-14","2016-03-20","PS4",27354
"2016-03-14","2016-03-20","XBOne",75
"2016-03-21","2016-03-27","3DS",25311
"2016-03-21","2016-03-27","Vita",20383
"2016-03-21","2016-03-27","WiiU",5034
"2016-03-21","2016-03-27","PS4",35565
"2016-03-21","2016-03-27","XBOne",110
"2016-03-28","2016-04-03","3DS",25520
"2016-03-28","2016-04-03","Vita",17741
"2016-03-28","2016-04-03","WiiU",2678
"2016-03-28","2016-04-03","PS4",33440
"2016-03-28","2016-04-03","XBOne",87
"2016-04-04","2016-04-10","3DS",21221
"2016-04-04","2016-04-10","Vita",12860
"2016-04-04","2016-04-10","WiiU",5229
"2016-04-04","2016-04-10","PS4",23095
"2016-04-04","2016-04-10","XBOne",144
"2016-04-11","2016-04-17","3DS",18333
"2016-04-11","2016-04-17","Vita",11782
"2016-04-11","2016-04-17","WiiU",5634
"2016-04-11","2016-04-17","PS4",20652
"2016-04-11","2016-04-17","XBOne",153
"2016-04-18","2016-04-24","3DS",15086
"2016-04-18","2016-04-24","Vita",11233
"2016-04-18","2016-04-24","WiiU",7195
"2016-04-18","2016-04-24","PS4",20070
"2016-04-18","2016-04-24","XBOne",82
"2016-04-25","2016-05-01","3DS",22395
"2016-04-25","2016-05-01","Vita",17661
"2016-04-25","2016-05-01","WiiU",10116
"2016-04-25","2016-05-01","PS4",27903
"2016-04-25","2016-05-01","XBOne",90
"2016-05-02","2016-05-08","3DS",23607
"2016-05-02","2016-05-08","Vita",16822
"2016-05-02","2016-05-08","WiiU",7961
"2016-05-02","2016-05-08","PS4",24786
"2016-05-02","2016-05-08","XBOne",76
"2016-05-09","2016-05-15","3DS",14434
"2016-05-09","2016-05-15","Vita",10855
"2016-05-09","2016-05-15","WiiU",3296
"2016-05-09","2016-05-15","PS4",22109
"2016-05-09","2016-05-15","XBOne",138
"2016-05-16","2016-05-22","3DS",13264
"2016-05-16","2016-05-22","Vita",10082
"2016-05-16","2016-05-22","WiiU",3659
"2016-05-16","2016-05-22","PS4",18291
"2016-05-16","2016-05-22","XBOne",60
"2016-05-23","2016-05-29","3DS",13736
"2016-05-23","2016-05-29","Vita",14605
"2016-05-23","2016-05-29","WiiU",3872
"2016-05-23","2016-05-29","PS4",24201
"2016-05-23","2016-05-29","XBOne",65
"2016-05-30","2016-06-05","3DS",13139
"2016-05-30","2016-06-05","Vita",13050
"2016-05-30","2016-06-05","WiiU",4207
"2016-05-30","2016-06-05","PS4",22182
"2016-05-30","2016-06-05","XBOne",52
"2016-06-06","2016-06-12","3DS",21621
"2016-06-06","2016-06-12","Vita",11574
"2016-06-06","2016-06-12","WiiU",3505
"2016-06-06","2016-06-12","PS4",18722
"2016-06-06","2016-06-12","XBOne",46
"2016-06-13","2016-06-19","3DS",18365
"2016-06-13","2016-06-19","Vita",11415
"2016-06-13","2016-06-19","WiiU",4430
"2016-06-13","2016-06-19","PS4",18997
"2016-06-13","2016-06-19","XBOne",40
"2016-06-20","2016-06-26","3DS",20016
"2016-06-20","2016-06-26","Vita",11391
"2016-06-20","2016-06-26","WiiU",4442
"2016-06-20","2016-06-26","PS4",21475
"2016-06-20","2016-06-26","XBOne",72
"2016-06-27","2016-07-03","3DS",18853
"2016-06-27","2016-07-03","Vita",11258
"2016-06-27","2016-07-03","WiiU",5363
"2016-06-27","2016-07-03","PS4",24757
"2016-06-27","2016-07-03","XBOne",63
"2016-07-04","2016-07-10","3DS",18446
"2016-07-04","2016-07-10","Vita",10950
"2016-07-04","2016-07-10","WiiU",14904
"2016-07-04","2016-07-10","PS4",21474
"2016-07-04","2016-07-10","XBOne",75
"2016-07-11","2016-07-17","3DS",24009
"2016-07-11","2016-07-17","Vita",11610
"2016-07-11","2016-07-17","WiiU",7605
"2016-07-11","2016-07-17","PS4",21017
"2016-07-11","2016-07-17","XBOne",82
"2016-07-18","2016-07-24","3DS",23539
"2016-07-18","2016-07-24","Vita",10676
"2016-07-18","2016-07-24","WiiU",5899
"2016-07-18","2016-07-24","PS4",17857
"2016-07-18","2016-07-24","XBOne",55
"2016-07-25","2016-07-31","3DS",25259
"2016-07-25","2016-07-31","Vita",11340
"2016-07-25","2016-07-31","WiiU",6048
"2016-07-25","2016-07-31","PS4",21030
"2016-07-25","2016-07-31","XBOne",39
"2016-08-01","2016-08-07","3DS",27551
"2016-08-01","2016-08-07","Vita",10015
"2016-08-01","2016-08-07","WiiU",5170
"2016-08-01","2016-08-07","PS4",16383
"2016-08-01","2016-08-07","XBOne",43
"2016-08-08","2016-08-14","3DS",31695
"2016-08-08","2016-08-14","Vita",12407
"2016-08-08","2016-08-14","WiiU",5770
"2016-08-08","2016-08-14","PS4",17482
"2016-08-08","2016-08-14","XBOne",38
"2016-08-15","2016-08-21","3DS",26735
"2016-08-15","2016-08-21","Vita",11086
"2016-08-15","2016-08-21","WiiU",5623
"2016-08-15","2016-08-21","PS4",19053
"2016-08-15","2016-08-21","XBOne",40
"2016-08-22","2016-08-28","3DS",20788
"2016-08-22","2016-08-28","Vita",9458
"2016-08-22","2016-08-28","WiiU",4157
"2016-08-22","2016-08-28","PS4",6760
"2016-08-22","2016-08-28","XBOne",31
"2016-08-29","2016-09-04","3DS",20813
"2016-08-29","2016-09-04","Vita",10021
"2016-08-29","2016-09-04","WiiU",4072
"2016-08-29","2016-09-04","PS4",2302
"2016-08-29","2016-09-04","XBOne",126
"2016-09-05","2016-09-11","3DS",19783
"2016-09-05","2016-09-11","Vita",9397
"2016-09-05","2016-09-11","WiiU",3267
"2016-09-05","2016-09-11","PS4",364
"2016-09-05","2016-09-11","XBOne",154
"2016-09-12","2016-09-18","3DS",36737
"2016-09-12","2016-09-18","Vita",9083
"2016-09-12","2016-09-18","WiiU",2824
"2016-09-12","2016-09-18","PS4",96567
"2016-09-12","2016-09-18","XBOne",157
"2016-09-19","2016-09-25","3DS",34877
"2016-09-19","2016-09-25","Vita",8525
"2016-09-19","2016-09-25","WiiU",2681
"2016-09-19","2016-09-25","PS4",48443
"2016-09-19","2016-09-25","XBOne",162
"2016-09-26","2016-10-02","3DS",27198
"2016-09-26","2016-10-02","Vita",8151
"2016-09-26","2016-10-02","WiiU",2071
"2016-09-26","2016-10-02","PS4",38063
"2016-09-26","2016-10-02","XBOne",160
"2016-10-03","2016-10-09","3DS",34119
"2016-10-03","2016-10-09","Vita",7976
"2016-10-03","2016-10-09","WiiU",2561
"2016-10-03","2016-10-09","PS4",32525
"2016-10-03","2016-10-09","XBOne",102
"2016-10-10","2016-10-16","3DS",30315
"2016-10-10","2016-10-16","Vita",7881
"2016-10-10","2016-10-16","WiiU",2558
"2016-10-10","2016-10-16","PS4",29447
"2016-10-10","2016-10-16","XBOne",899
"2016-10-17","2016-10-23","3DS",26015
"2016-10-17","2016-10-23","Vita",7514
"2016-10-17","2016-10-23","WiiU",2130
"2016-10-17","2016-10-23","PS4",26719
"2016-10-17","2016-10-23","XBOne",215
"2016-10-24","2016-10-30","3DS",25763
"2016-10-24","2016-10-30","Vita",9879
"2016-10-24","2016-10-30","WiiU",2172
"2016-10-24","2016-10-30","PS4",32169
"2016-10-24","2016-10-30","XBOne",130
"2016-10-31","2016-11-06","3DS",28902
"2016-10-31","2016-11-06","Vita",9012
"2016-10-31","2016-11-06","WiiU",2293
"2016-10-31","2016-11-06","PS4",32484
"2016-10-31","2016-11-06","XBOne",210
"2016-11-07","2016-11-13","3DS",29981
"2016-11-07","2016-11-13","Vita",8637
"2016-11-07","2016-11-13","WiiU",2467
"2016-11-07","2016-11-13","PS4",93512
"2016-11-07","2016-11-13","XBOne",125
"2016-11-14","2016-11-20","3DS",113987
"2016-11-14","2016-11-20","Vita",7985
"2016-11-14","2016-11-20","WiiU",2973
"2016-11-14","2016-11-20","PS4",37383
"2016-11-14","2016-11-20","XBOne",85
"2016-11-21","2016-11-27","3DS",68887
"2016-11-21","2016-11-27","Vita",10584
"2016-11-21","2016-11-27","WiiU",3414
"2016-11-21","2016-11-27","PS4",40636
"2016-11-21","2016-11-27","XBOne",1020
"2016-11-28","2016-12-04","3DS",62267
"2016-11-28","2016-12-04","Vita",14853
"2016-11-28","2016-12-04","WiiU",4713
"2016-11-28","2016-12-04","PS4",116593
"2016-11-28","2016-12-04","XBOne",315
"2016-12-05","2016-12-11","3DS",82663
"2016-12-05","2016-12-11","Vita",17996
"2016-12-05","2016-12-11","WiiU",4240
"2016-12-05","2016-12-11","PS4",98684
"2016-12-05","2016-12-11","XBOne",363
"2016-12-12","2016-12-18","3DS",117793
"2016-12-12","2016-12-18","Vita",26955
"2016-12-12","2016-12-18","WiiU",4544
"2016-12-12","2016-12-18","PS4",75061
"2016-12-12","2016-12-18","XBOne",279
"2016-12-19","2016-12-25","3DS",229575
"2016-12-19","2016-12-25","Vita",58745
"2016-12-19","2016-12-25","WiiU",8417
"2016-12-19","2016-12-25","PS4",107269
"2016-12-19","2016-12-25","XBOne",757
"2016-12-26","2017-01-01","3DS",119848
"2016-12-26","2017-01-01","Vita",32960
"2016-12-26","2017-01-01","WiiU",3204
"2016-12-26","2017-01-01","PS4",93144
"2016-12-26","2017-01-01","XBOne",744
"2017-01-02","2017-01-08","3DS",121419
"2017-01-02","2017-01-08","Vita",43616
"2017-01-02","2017-01-08","WiiU",3593
"2017-01-02","2017-01-08","PS4",89346
"2017-01-02","2017-01-08","XBOne",402
"2017-01-09","2017-01-15","3DS",46381
"2017-01-09","2017-01-15","Vita",16689
"2017-01-09","2017-01-15","WiiU",1332
"2017-01-09","2017-01-15","PS4",49274
"2017-01-09","2017-01-15","XBOne",306
"2017-01-16","2017-01-22","3DS",34278
"2017-01-16","2017-01-22","Vita",12286
"2017-01-16","2017-01-22","WiiU",1070
"2017-01-16","2017-01-22","PS4",36413
"2017-01-16","2017-01-22","XBOne",350
"2017-01-23","2017-01-29","3DS",33890
"2017-01-23","2017-01-29","Vita",11911
"2017-01-23","2017-01-29","WiiU",937
"2017-01-23","2017-01-29","PS4",44243
"2017-01-23","2017-01-29","XBOne",483
"2017-01-30","2017-02-05","3DS",31299
"2017-01-30","2017-02-05","Vita",9772
"2017-01-30","2017-02-05","WiiU",998
"2017-01-30","2017-02-05","PS4",35980
"2017-01-30","2017-02-05","XBOne",117
"2017-02-06","2017-02-12","3DS",31569
"2017-02-06","2017-02-12","Vita",8730
"2017-02-06","2017-02-12","WiiU",897
"2017-02-06","2017-02-12","PS4",31110
"2017-02-06","2017-02-12","XBOne",178
"2017-02-13","2017-02-19","3DS",27377
"2017-02-13","2017-02-19","Vita",8339
"2017-02-13","2017-02-19","WiiU",601
"2017-02-13","2017-02-19","PS4",28820
"2017-02-13","2017-02-19","XBOne",110
"2017-02-20","2017-02-26","3DS",24740
"2017-02-20","2017-02-26","Vita",11069
"2017-02-20","2017-02-26","WiiU",626
"2017-02-20","2017-02-26","PS4",44158
"2017-02-20","2017-02-26","XBOne",525
"2017-02-27","2017-03-05","3DS",27078
"2017-02-27","2017-03-05","Vita",9879
"2017-02-27","2017-03-05","WiiU",644
"2017-02-27","2017-03-05","Switch",330637
"2017-02-27","2017-03-05","PS4",36637
"2017-02-27","2017-03-05","XBOne",168
"2017-03-06","2017-03-12","3DS",24498
"2017-03-06","2017-03-12","Vita",8819
"2017-03-06","2017-03-12","WiiU",678
"2017-03-06","2017-03-12","Switch",63420
"2017-03-06","2017-03-12","PS4",34565
"2017-03-06","2017-03-12","XBOne",121
"2017-03-13","2017-03-19","3DS",56537
"2017-03-13","2017-03-19","Vita",8459
"2017-03-13","2017-03-19","WiiU",441
"2017-03-13","2017-03-19","Switch",50821
"2017-03-13","2017-03-19","PS4",32432
"2017-03-13","2017-03-19","XBOne",112
"2017-03-20","2017-03-26","3DS",51289
"2017-03-20","2017-03-26","Vita",7529
"2017-03-20","2017-03-26","WiiU",383
"2017-03-20","2017-03-26","Switch",79493
"2017-03-20","2017-03-26","PS4",30479
"2017-03-20","2017-03-26","XBOne",85
"2017-03-27","2017-04-02","3DS",36332
"2017-03-27","2017-04-02","Vita",7330
"2017-03-27","2017-04-02","WiiU",523
"2017-03-27","2017-04-02","Switch",32262
"2017-03-27","2017-04-02","PS4",28308
"2017-03-27","2017-04-02","XBOne",242
"2017-04-03","2017-04-09","3DS",26471
"2017-04-03","2017-04-09","Vita",6313
"2017-04-03","2017-04-09","WiiU",393
"2017-04-03","2017-04-09","Switch",45271
"2017-04-03","2017-04-09","PS4",22076
"2017-04-03","2017-04-09","XBOne",108
"2017-04-10","2017-04-16","3DS",24085
"2017-04-10","2017-04-16","Vita",6123
"2017-04-10","2017-04-16","WiiU",361
"2017-04-10","2017-04-16","Switch",42700
"2017-04-10","2017-04-16","PS4",22067
"2017-04-10","2017-04-16","XBOne",70
"2017-04-17","2017-04-23","3DS",21695
"2017-04-17","2017-04-23","Vita",5414
"2017-04-17","2017-04-23","WiiU",376
"2017-04-17","2017-04-23","Switch",40367
"2017-04-17","2017-04-23","PS4",18846
"2017-04-17","2017-04-23","XBOne",73
"2017-04-24","2017-04-30","3DS",21602
"2017-04-24","2017-04-30","Vita",6194
"2017-04-24","2017-04-30","WiiU",184
"2017-04-24","2017-04-30","Switch",74217
"2017-04-24","2017-04-30","PS4",24756
"2017-04-24","2017-04-30","XBOne",169
"2017-05-01","2017-05-07","3DS",23264
"2017-05-01","2017-05-07","Vita",6921
"2017-05-01","2017-05-07","WiiU",418
"2017-05-01","2017-05-07","Switch",47353
"2017-05-01","2017-05-07","PS4",28498
"2017-05-01","2017-05-07","XBOne",97
"2017-05-08","2017-05-14","3DS",13730
"2017-05-08","2017-05-14","Vita",4212
"2017-05-08","2017-05-14","WiiU",203
"2017-05-08","2017-05-14","Switch",25257
"2017-05-08","2017-05-14","PS4",17287
"2017-05-08","2017-05-14","XBOne",72
"2017-05-15","2017-05-21","3DS",13374
"2017-05-15","2017-05-21","Vita",4596
"2017-05-15","2017-05-21","WiiU",206
"2017-05-15","2017-05-21","Switch",27264
"2017-05-15","2017-05-21","PS4",17034
"2017-05-15","2017-05-21","XBOne",97
"2017-05-22","2017-05-28","3DS",13049
"2017-05-22","2017-05-28","Vita",4867
"2017-05-22","2017-05-28","WiiU",229
"2017-05-22","2017-05-28","Switch",27440
"2017-05-22","2017-05-28","PS4",19747
"2017-05-22","2017-05-28","XBOne",102
"2017-05-29","2017-06-04","3DS",12533
"2017-05-29","2017-06-04","Vita",4843
"2017-05-29","2017-06-04","WiiU",186
"2017-05-29","2017-06-04","Switch",25274
"2017-05-29","2017-06-04","PS4",21286
"2017-05-29","2017-06-04","XBOne",51
"2017-06-05","2017-06-11","3DS",11519
"2017-06-05","2017-06-11","Vita",4317
"2017-06-05","2017-06-11","WiiU",133
"2017-06-05","2017-06-11","Switch",28293
"2017-06-05","2017-06-11","PS4",19867
"2017-06-05","2017-06-11","XBOne",61
"2017-06-12","2017-06-18","3DS",12112
"2017-06-12","2017-06-18","Vita",4573
"2017-06-12","2017-06-18","WiiU",253
"2017-06-12","2017-06-18","Switch",49440
"2017-06-12","2017-06-18","PS4",25117
"2017-06-12","2017-06-18","XBOne",69
"2017-06-19","2017-06-25","3DS",12651
"2017-06-19","2017-06-25","Vita",4535
"2017-06-19","2017-06-25","WiiU",108
"2017-06-19","2017-06-25","Switch",26964
"2017-06-19","2017-06-25","PS4",26140
"2017-06-19","2017-06-25","XBOne",181
"2017-06-26","2017-07-02","3DS",12036
"2017-06-26","2017-07-02","Vita",4914
"2017-06-26","2017-07-02","WiiU",135
"2017-06-26","2017-07-02","Switch",24736
"2017-06-26","2017-07-02","PS4",28642
"2017-06-26","2017-07-02","XBOne",82
"2017-07-03","2017-07-09","3DS",11228
"2017-07-03","2017-07-09","Vita",4678
"2017-07-03","2017-07-09","WiiU",176
"2017-07-03","2017-07-09","Switch",36143
"2017-07-03","2017-07-09","PS4",28414
"2017-07-03","2017-07-09","XBOne",68
"2017-07-10","2017-07-16","3DS",48464
"2017-07-10","2017-07-16","Vita",4487
"2017-07-10","2017-07-16","WiiU",216
"2017-07-10","2017-07-16","Switch",25154
"2017-07-10","2017-07-16","PS4",28793
"2017-07-10","2017-07-16","XBOne",35
"2017-07-17","2017-07-23","3DS",28831
"2017-07-17","2017-07-23","Vita",4417
"2017-07-17","2017-07-23","WiiU",214
"2017-07-17","2017-07-23","Switch",102581
"2017-07-17","2017-07-23","PS4",27530
"2017-07-17","2017-07-23","XBOne",102
"2017-07-24","2017-07-30","3DS",126790
"2017-07-24","2017-07-30","Vita",4364
"2017-07-24","2017-07-30","WiiU",207
"2017-07-24","2017-07-30","Switch",105697
"2017-07-24","2017-07-30","PS4",93954
"2017-07-24","2017-07-30","XBOne",103
"2017-07-31","2017-08-06","3DS",61995
"2017-07-31","2017-08-06","Vita",4653
"2017-07-31","2017-08-06","WiiU",128
"2017-07-31","2017-08-06","Switch",69686
"2017-07-31","2017-08-06","PS4",52819
"2017-07-31","2017-08-06","XBOne",101
"2017-08-07","2017-08-13","3DS",46348
"2017-08-07","2017-08-13","Vita",5038
"2017-08-07","2017-08-13","WiiU",136
"2017-08-07","2017-08-13","Switch",77146
"2017-08-07","2017-08-13","PS4",38015
"2017-08-07","2017-08-13","XBOne",87
"2017-08-14","2017-08-20","3DS",41175
"2017-08-14","2017-08-20","Vita",5420
"2017-08-14","2017-08-20","WiiU",232
"2017-08-14","2017-08-20","Switch",22154
"2017-08-14","2017-08-20","PS4",39970
"2017-08-14","2017-08-20","XBOne",102
"2017-08-21","2017-08-27","3DS",26796
"2017-08-21","2017-08-27","Vita",3953
"2017-08-21","2017-08-27","WiiU",89
"2017-08-21","2017-08-27","Switch",85503
"2017-08-21","2017-08-27","PS4",26335
"2017-08-21","2017-08-27","XBOne",63
"2017-08-28","2017-09-03","3DS",25185
"2017-08-28","2017-09-03","Vita",4113
"2017-08-28","2017-09-03","WiiU",87
"2017-08-28","2017-09-03","Switch",32857
"2017-08-28","2017-09-03","PS4",29736
"2017-08-28","2017-09-03","XBOne",55
"2017-09-04","2017-09-10","3DS",22468
"2017-09-04","2017-09-10","Vita",4182
"2017-09-04","2017-09-10","WiiU",105
"2017-09-04","2017-09-10","Switch",47801
"2017-09-04","2017-09-10","PS4",31595
"2017-09-04","2017-09-10","XBOne",84
"2017-09-11","2017-09-17","3DS",20413
"2017-09-11","2017-09-17","Vita",4308
"2017-09-11","2017-09-17","WiiU",174
"2017-09-11","2017-09-17","Switch",38006
"2017-09-11","2017-09-17","PS4",27480
"2017-09-11","2017-09-17","XBOne",51
"2017-09-18","2017-09-24","3DS",18868
